Price,Close,High,Low,Open,Volume
Ticker,UPS,UPS,UPS,UPS,UPS
Date,,,,,
2023-12-11,139.05426025390625,139.58091004823657,138.21518370267455,138.93821369497348,3742100
2023-12-12,138.68829345703125,140.24147875687484,138.28661159583592,139.20602189031246,3039900
2023-12-13,140.36643981933594,140.49140780599305,137.48324108543244,138.21519254428438,4058100
2023-12-14,144.92779541015625,145.91861790804631,141.73216981894768,141.89285073182978,6401900
2023-12-15,145.44554138183594,146.2221272964237,142.87475542941993,144.04410182234804,8738200
2023-12-18,144.2226104736328,146.23103319354087,144.06192957338627,145.83827279348074,3883800
2023-12-19,144.26722717285156,144.7849555384586,142.96399164950276,144.61535322311465,3926500
2023-12-20,140.10760498046875,143.30321738520536,139.69698803221416,140.02725770287051,5624500
2023-12-21,140.2861328125,140.96452863738165,138.57227997556885,140.6788933081389,3778600
2023-12-22,141.25909423828125,142.4552185287902,140.87526879809195,141.03593611152252,2332500
2023-12-26,141.0626983642578,141.51793598901853,140.18792241804542,140.18792241804542,2384000
2023-12-27,140.0004425048828,141.42865959065804,139.4916491916484,141.05375567025175,3116400
2023-12-28,140.41998291015625,140.8216647152701,139.1613681163768,139.1613681163768,2254900
2023-12-29,140.34860229492188,141.20553547654254,139.36671473027351,140.21471286989873,2186500
2024-01-02,141.3394012451172,143.28534682619613,139.51843726712906,140.08972141909481,4363800
2024-01-03,140.6253204345703,142.18742733598123,139.4113396692256,140.38431946224918,3257200
2024-01-04,140.1343536376953,141.32155626467983,139.6166252546164,140.18790939792962,3173400
2024-01-05,141.67861938476562,142.33917228170543,139.47381620850243,139.6255620860785,2537300
2024-01-08,142.74977111816406,142.81226192371213,140.57174589288525,141.54472555599023,2469500
2024-01-09,142.7676239013672,143.0532591780418,141.303707354626,141.94640375275523,2639500
2024-01-10,143.91021728515625,144.1422968391099,142.24992023789483,142.94617252024722,2399200
2024-01-11,142.15170288085938,144.13334780343732,141.82143326725935,144.10656992236102,3341800
2024-01-12,141.31263732910156,143.7138207368402,141.29478086682565,143.0264899543616,3474500
2024-01-16,138.65261840820312,141.1876916321546,138.48301604102113,141.1876916321546,5331400
2024-01-17,137.96527099609375,138.19736415307304,135.69799053811676,137.08157357679704,3930000
2024-01-18,139.7237548828125,140.07188098993984,137.30472859547612,138.59010786914547,3095800
2024-01-19,140.0450897216797,140.866309854352,138.37587157530683,140.10758052440474,3097600
2024-01-22,141.57151794433594,142.17850149790877,140.4200144081598,140.83955276686078,2631600
2024-01-23,142.87472534179688,143.23178643804596,141.59826767648775,141.95531515224872,3443000
2024-01-24,139.76837158203125,143.55313755692137,139.72373724152422,143.52634605622643,3187600
2024-01-25,142.56231689453125,143.11574458630952,141.17873404459704,141.52686011208473,4070000
2024-01-26,142.19635009765625,144.0262493196563,141.2590833136572,142.88368088865425,2818200
2024-01-29,141.0537872314453,141.70540512315614,139.6969820584185,141.4019133511802,5459700
2024-01-30,129.48526000976562,133.44855023619252,129.0478788297841,131.03844536405163,16983600
2024-01-31,126.66453552246094,129.95835134643082,126.66453552246094,129.2620991453222,10906800
2024-02-01,127.11981201171875,127.37866947306205,124.61151658150898,126.75382937629152,6774900
2024-02-02,126.61991882324219,127.10193435453047,124.56686145858998,126.64669670717541,4343000
2024-02-05,124.1473159790039,126.09324807556,123.98663506415193,126.09324807556,4536700
2024-02-06,130.2529296875,130.70816734836538,126.17360634155489,126.49495457878066,7566800
2024-02-07,131.43121337890625,131.92215035443377,129.5120453436506,130.39575641648386,3985200
2024-02-08,132.03819274902344,132.18101721251494,130.1904506268799,131.03844874556376,3316400
2024-02-09,130.55641174316406,131.95785116856283,130.24399857109654,131.8418045963862,2825900
2024-02-12,131.61865234375,132.06496856981934,130.63676481869163,130.77065423831633,3253700
2024-02-13,129.34242248535156,130.94916344464866,127.91421889302319,130.33324494187738,3706000
2024-02-14,128.73545837402344,130.22615299296157,128.06598400872537,129.61023439760882,3831400
2024-02-15,131.1990966796875,131.65434788728624,128.6908019996207,129.6727030155312,3855400
2024-02-16,133.96119689941406,134.48473128102378,130.82902585098427,131.47892965069056,5442400
2024-02-20,134.16879272460938,135.18878324884523,132.7155376178834,133.48278932123063,4254900
2024-02-21,133.83480834960938,134.88186318991856,132.71552668273145,134.31320777639013,3017100
2024-02-22,135.15267944335938,135.28808410411375,132.85997318419626,133.4105857488364,3027500
2024-02-23,134.15975952148438,135.76646207368634,134.0875464685141,135.35124046241512,2414200
2024-02-26,133.13980102539062,133.8258045333264,132.29131466598582,133.6633354550922,3052900
2024-02-27,133.83480834960938,134.3312644830323,133.0224218294905,133.13976976281728,2382200
2024-02-28,133.3834991455078,133.9250764346127,132.7426168475159,133.07659019779223,2258700
2024-02-29,133.82579040527344,134.99020710262982,133.36544762564034,134.34932477970526,3338600
2024-03-01,133.645263671875,134.13269839807504,132.54403857725515,133.60012878637747,2936200
2024-03-04,135.94700622558594,137.4183181109417,134.17782062136,134.5659641119727,4562200
2024-03-05,135.08949279785156,136.80450820286634,134.4937453852003,135.4686010313843,3614400
2024-03-06,137.6981201171875,138.14944138025712,135.73035224812335,136.2990214470253,3471200
2024-03-07,138.4744110107422,139.79226155501274,137.62592472356965,138.31192817310543,3514800
2024-03-08,138.97088623046875,140.0901544447686,137.98699514845816,138.94379427612824,3448900
2024-03-11,139.68394470214844,140.11720930093895,138.5917410775342,138.9076715021474,3266000
2024-03-12,142.05789184570312,142.3106306630383,139.33190743217952,139.72003712550404,3879500
2024-03-13,139.69296264648438,143.43893766901886,139.503415415084,142.3918689562213,4244800
2024-03-14,138.9076690673828,139.6568640776547,137.78838728578995,139.45828160393285,4101600
2024-03-15,138.4382781982422,139.6478296366984,138.04111328769525,138.49243454545646,8821700
2024-03-18,136.92185974121094,139.31385714888225,136.74133397382252,139.07917502860062,5181600
2024-03-19,138.2848358154297,138.69102220801912,135.58594340755337,136.21779043749606,4210000
2024-03-20,139.69296264648438,139.74713277154598,137.21069551729508,137.65299534595084,2862300
2024-03-21,140.19845581054688,140.8844592309593,139.27775649831548,140.05402968838644,4036400
2024-03-22,141.0559844970703,143.47506042329962,140.83934528162666,143.1952433782902,3939400
2024-03-25,141.32675170898438,141.98567691884847,139.9276529914993,140.31578267971588,3807700
