Price,Close,High,Low,Open,Volume
Ticker,DAL,DAL,DAL,DAL,DAL
Date,,,,,
2023-12-11,39.60302734375,39.72034337068469,39.21198510850647,39.505267717261795,7295400
2023-12-12,40.316688537597656,40.531760471060956,39.61280726261374,39.61280726261374,8448900
2023-12-13,40.26780319213867,40.43399903209565,39.22175952709006,39.95496791264511,12821300
2023-12-14,41.48981475830078,41.743995738932945,40.56108717397155,40.600188784669164,14530800
2023-12-15,41.392059326171875,41.63646213189342,41.04011868924632,41.63646213189342,12907200
2023-12-18,40.25802993774414,41.23564114802585,40.17981925086201,41.05967083183188,8624000
2023-12-19,40.228702545166016,40.776162432780346,40.14071738761503,40.492654288528186,7560000
2023-12-20,39.436832427978516,40.50242868979018,39.368399948445784,39.857205504702684,9695100
2023-12-21,40.19937515258789,40.66862812371252,39.857212693212986,39.94519785837955,7709400
2023-12-22,40.20915222167969,40.35579167330085,39.97452387807842,40.140719731731615,6839000
2023-12-26,39.84743118286133,40.20915001478062,39.83765671167279,40.09183398477343,4722900
2023-12-27,39.68124008178711,39.9647482342808,39.495495290131366,39.80833058623099,4486400
2023-12-28,39.72034454345703,39.808329701610525,39.544374227150044,39.59325404183736,4558100
2023-12-29,39.32929229736328,39.749665349380315,39.08488953359944,39.62257486802186,8624200
2024-01-02,39.54437255859375,40.02339994332424,38.68407368509181,39.075119644671965,9483800
2024-01-03,37.87266159057617,38.90892713224165,37.80422537190317,38.772062153477606,11846200
2024-01-04,38.32236099243164,38.7916139356911,37.79445003278066,37.87266072130269,8355800
2024-01-05,39.632362365722656,39.82788536846638,38.18549811228482,38.27348327705494,11060000
2024-01-08,40.69795608520508,41.15743082214995,40.1895978038847,40.30691010594607,11967400
2024-01-09,41.37250900268555,41.44094149382884,40.3655705793276,40.47310841663594,11894000
2024-01-10,41.16720962524414,41.56803008166995,41.040119120731305,41.28452192902243,10255600
2024-01-11,41.313846588134766,41.421384414002354,40.55131106549648,40.91302615581327,10485200
2024-01-12,37.608699798583984,39.8474263588108,37.52071465137575,39.25108672694423,42272200
2024-01-16,36.6310920715332,37.33496958451533,35.526390395030745,37.28608977142209,27511600
2024-01-17,36.3084831237793,37.119902293698686,36.161843666198635,36.46490078277336,11165800
2024-01-18,37.237213134765625,37.42295793208074,36.31825989063519,36.46489934242365,13540800
2024-01-19,36.44534683227539,37.393630954427465,35.86855603570213,37.325198464095976,19117400
2024-01-22,36.152061462402344,37.325195639626116,36.152061462402344,36.81683737185279,11661700
2024-01-23,37.15900421142578,38.09751390225697,36.82661621721896,37.20788776030508,15332500
2024-01-24,37.33496856689453,37.83355234301169,37.17855093168516,37.540269743155434,9694900
2024-01-25,39.280418395996094,39.40750889646169,38.13661135038724,38.175716693498316,19386400
2024-01-26,38.74272918701172,39.661682284392526,38.70362384772988,39.35862149889387,8126600
2024-01-29,39.19243240356445,39.270639358829456,38.45922401766287,38.73295395502644,7247500
2024-01-30,38.63519287109375,39.13377291380978,38.52765504853191,38.703625352852995,6610800
2024-01-31,38.26369857788086,38.86004195679743,38.009521327982064,38.508101357483355,8183300
2024-02-01,38.86981964111328,38.918703184508175,37.73579079916013,38.52765721309366,9865500
2024-02-02,39.08489990234375,39.231543091220786,38.28325892287604,38.566767099082995,7513500
2024-02-05,38.36146545410156,38.66452254192467,38.087731779863226,38.55698471232648,7931900
2024-02-06,39.280418395996094,39.378178024483,38.165942222365935,38.38101415089529,7579200
2024-02-07,39.30974578857422,39.51504324727625,38.89915087117015,39.40750914697338,6544000
2024-02-08,39.44661331176758,39.58348202237671,38.66452504045634,39.397733494052694,7611500
2024-02-09,39.60302734375,39.95496796597266,39.06534193948346,39.61280554397324,7769400
2024-02-12,39.67146682739258,40.02340374933322,39.37818046517219,39.41728581070704,6677300
2024-02-13,39.114227294921875,39.20221246294438,38.47878217412929,38.948035160485595,8855300
2024-02-14,39.9256477355957,40.209155922497885,39.05557422963988,39.47594740903515,8961800
2024-02-15,40.08205795288086,40.49265285404598,39.88653497310624,40.26780273255689,7291500
2024-02-16,39.22175598144531,39.72033972695359,39.0848910252008,39.642129049505094,7674100
2024-02-20,39.691017150878906,39.97452532192732,38.94803420633911,39.075124719100664,8190900
2024-02-21,39.84743118286133,40.062506841917035,39.22176060665287,39.59325390976069,5903000
2024-02-22,41.1769905090332,41.44094603060738,40.02340877591265,40.08206680158185,12389000
2024-02-23,40.88300323486328,41.16718233516143,40.60861812889277,41.12798766702202,9103400
2024-02-26,40.95159912109375,41.343571974857895,40.79480923195492,40.922198446891215,7783300
2024-02-27,41.13778305053711,41.4121644026746,40.92219556633447,41.225977590604955,7119400
2024-02-28,41.16718292236328,41.2749766721572,40.66741631842381,40.68701552185596,7376400
2024-02-29,41.421974182128906,41.84334776496328,41.1475927749498,41.32397815230329,10294100
2024-03-01,41.31417465209961,41.48076601046851,40.696812833946765,41.35337305855886,5332300
2024-03-04,40.73601150512695,41.6081554946009,40.38323332103281,41.049591282507116,8206500
2024-03-05,40.961395263671875,41.029990603872,40.34403346370505,40.42243027431415,7123200
2024-03-06,41.1769905090332,41.412173508818256,40.89280762430708,41.1377920963469,6435500
2024-03-07,41.92173767089844,42.37251189757248,41.29457808024971,41.35337569368529,9519200
2024-03-08,41.392574310302734,42.40190904793133,41.245582145059366,41.97073776173872,8222400
2024-03-11,41.82374572753906,41.843344932177324,41.10839157998978,41.21618533641719,8031400
2024-03-12,41.902137756347656,41.902137756347656,40.77521155417446,41.40237113419536,15141900
2024-03-13,43.0290641784668,43.577830635198836,41.77474512098289,41.823741258259794,12386600
2024-03-14,42.19611740112305,43.02906292506435,41.911934579763106,42.93107065336498,9658300
2024-03-15,42.25490951538086,42.6174891295864,42.098119644269005,42.11771884542866,8026800
2024-03-18,42.56850051879883,42.774290316332745,41.76495174950679,42.460710491153726,8313200
2024-03-19,42.86247634887695,42.911472485907844,42.352908299791274,42.49989671088395,5358600
2024-03-20,44.46957015991211,44.53816549413182,42.74487785853428,43.07805679824372,9632600
2024-03-21,45.0771369934082,45.12613313381134,44.302985265274636,44.58716811304507,9868900
2024-03-22,44.67536163330078,45.224128112423095,44.66556390071191,45.07713595642928,6666100
2024-03-25,44.50877380371094,44.67536517625976,43.67582815546513,44.56757141840454,8827000
2024-03-26,45.008544921875,45.1947317642113,44.5283737394119,44.665568175948614,7468400
2024-03-27,46.36085891723633,46.547045754514606,45.126135189112,45.28292508844267,10201400
2024-03-28,46.90961837768555,47.0958089399598,46.30205802802539,46.35105416719438,13599400
2024-04-01,47.25259780883789,48.21293632086299,47.242796338316055,47.52697917279771,13772800
2024-04-02,45.959083557128906,46.47844938634835,45.4691146652114,46.37065563201995,9990900
2024-04-03,45.63570022583008,46.517645686576216,45.567104883123804,45.85128772471598,11209100
2024-04-04,44.95954132080078,47.105603471144676,44.743953837310016,46.27265794738306,10628300
2024-04-05,45.13593292236328,45.52790576914358,44.53817031249514,45.06733758072259,7632900
2024-04-08,46.06687927246094,46.43925672307344,45.37112425702249,45.39072346370383,9977500
2024-04-09,46.37065124511719,46.53724259645505,45.4985072981199,46.204063631944955,13330700
2024-04-10,45.31232452392578,48.25213785950965,44.80275643051132,46.89002120729638,34952500
2024-04-11,46.67443084716797,46.91941525720619,45.64549707264053,45.80228694553838,14073300
2024-04-12,45.91987991333008,46.008074453346886,45.16532745722306,45.8512845753354,16612000
2024-04-15,45.7140998840332,46.860625316184176,45.36132167778181,46.32166027359613,12122000
2024-04-16,45.61609649658203,45.831683974078054,44.72435339171046,45.665092631058734,11692900
2024-04-17,46.91941833496094,47.22319663090928,46.20406425930439,46.76262845177821,13841600
2024-04-18,46.890018463134766,48.22273436204432,46.850823795293586,47.03701061657787,12255100
2024-04-19,46.61564254760742,47.77196949284654,46.54704719815817,46.84102780125014,9271700
2024-04-22,48.03654479980469,48.193334676720255,46.84101965197005,46.84101965197005,10442100
2024-04-23,48.242332458496094,48.62450756288318,47.23299782504654,47.44858157680822,10669300
2024-04-24,46.978214263916016,48.28153326225819,46.78222970497161,48.212937918994484,10329500
2024-04-25,48.879295349121094,48.938089220891975,45.929680668532356,46.34125646175754,12946800
2024-04-26,48.91849136352539,49.232074886983185,48.19333951185011,48.761701470879444,9983000
2024-04-29,49.437862396240234,49.7220452533227,48.751905193621404,48.83030201136802,9601300
2024-04-30,49.06547927856445,49.712237997047175,48.77149872255696,48.84009406101986,11063500
2024-05-01,49.016483306884766,49.48685294570966,48.29132777734289,49.03608250910651,10368700
2024-05-02,50.006221771240234,50.16301166041226,49.23207379617164,49.575050510558626,8196100
2024-05-03,50.51579284667969,50.61378886958769,49.80043870119854,50.32960601040357,9165900
2024-05-06,51.868106842041016,51.936702187386175,50.6431846206404,50.917566002021026,8541200
2024-05-07,51.15275192260742,51.47612944021214,50.96656135540644,51.09395431114934,6583900
2024-05-08,51.23114013671875,51.69171203734026,50.917560381706615,51.11354866313059,5125500
2024-05-09,51.69171905517578,51.83871122074128,50.9763649083002,51.08415866462609,4601700
2024-05-10,51.54472732543945,52.08369611162609,51.11355603465623,51.887707801936955,6118900
2024-05-13,52.02581024169922,52.87997891327922,51.83926503224553,51.99635356661985,7137400
2024-05-14,52.094539642333984,52.53634859922052,51.976720424896996,52.45780619954886,5549600
