Price,Close,High,Low,Open,Volume
Ticker,LUV,LUV,LUV,LUV,LUV
Date,,,,,
2023-12-11,28.012718200683594,28.03181387840359,27.468504133112155,27.707194641419914,8349700
2023-12-12,28.93883514404297,29.11069259205158,27.984073162718623,28.117741078427525,12983000
2023-12-13,27.83131217956543,28.280051488976955,26.85745449397992,28.241860134531713,22269800
2023-12-14,28.413719177246094,28.87200452984745,27.907694628917017,28.022266877599414,11860200
2023-12-15,27.697647094726562,28.461456000942746,27.583074848262093,28.35643341450307,14737200
2023-12-18,27.659454345703125,27.73583523247751,27.09614462284304,27.573525620448944,7778200
2023-12-19,28.184574127197266,28.375525430833562,27.764478345495075,27.802669698860708,7858500
2023-12-20,27.925207138061523,28.597641486430838,27.867570484046958,28.021269449576597,7398600
2023-12-21,28.434335708618164,28.828189531305828,28.1653616065872,28.37669905541016,7282900
2023-12-22,28.338274002075195,28.68409759316187,28.20378786431314,28.482366554282574,6409600
2023-12-26,28.002058029174805,28.405518292040973,27.973240616836264,28.27103214849768,5185200
2023-12-27,28.0596923828125,28.13654369537038,27.742688047455786,28.03087497283943,4668500
2023-12-28,28.222997665405273,28.26142332155879,27.89638874928102,27.954025401275167,4285300
2023-12-29,27.74268913269043,28.107725552675266,27.70426530714457,28.107725552675266,5699600
2024-01-02,27.358442306518555,27.89639053366064,27.099074607600365,27.473717450116503,6689600
2024-01-03,26.234514236450195,26.906948522059118,26.17687758781504,26.762855984353212,8192900
2024-01-04,26.830101013183594,26.916556908591783,26.186485920831586,26.29215464460519,6785500
2024-01-05,28.002058029174805,28.030877273749635,26.71482775394638,26.753253413379486,10576500
2024-01-08,27.97323989868164,28.319061663519896,27.713872200875766,27.85796475557806,10686400
2024-01-09,28.165359497070312,28.415120751913374,27.742686463317746,27.905991828706053,5474900
2024-01-10,28.540000915527344,28.74173193819754,28.0404802301607,28.146147116096458,7210400
2024-01-11,28.664884567260742,28.70330839254173,27.925207150180725,28.405516875728342,6221300
2024-01-12,27.44489860534668,28.405518097768958,27.10868141655163,28.405518097768958,9885900
2024-01-16,27.588987350463867,27.685049652879275,26.484275453276698,27.28158944852337,9115900
2024-01-17,27.00301170349121,27.781112898217234,26.897342984024142,27.368046266376233,7425900
2024-01-18,28.84740447998047,28.88582830753111,27.060651609086158,27.137501096423744,14095200
2024-01-19,28.808977127075195,28.953069678335243,28.069299709774437,28.953069678335243,8813800
2024-01-22,28.97228240966797,29.298893168618346,28.79937061584292,28.924252170154872,8595400
2024-01-23,29.884870529174805,30.24990509998501,29.596683605890416,29.7984146354131,10575500
2024-01-24,29.884870529174805,30.15384279222355,29.68313949965212,30.086599726461362,9713000
2024-01-25,29.193225860595703,31.508318696479986,28.770554602094702,31.220133580935098,19606100
2024-01-26,28.905040740966797,29.923296892282654,28.520793309549145,29.32771383164436,9929000
2024-01-29,29.020313262939453,29.106769161680457,28.251818421059692,28.98188943696358,8250800
2024-01-30,29.001102447509766,29.27968114234547,28.63606602115592,28.63606602115592,5357800
2024-01-31,28.712913513183594,29.174012221432776,28.280635879009882,28.91464454158688,5956700
2024-02-01,28.99149513244629,29.183617922032933,28.251817720335445,28.905039235849635,5977300
2024-02-02,29.174015045166016,29.289288359208452,28.626460390637423,28.85701068319488,4983000
2024-02-05,28.578428268432617,28.866613366816463,28.357486237522593,28.751340060357393,4994000
2024-02-06,29.80802345275879,29.827234450071114,28.46315470013718,28.607249089515406,7176800
2024-02-07,29.52943992614746,30.125024756096135,29.452590447983383,29.740775533039656,5441000
